time,G#2,A3,A#3,B3,C3,C#3,D3,D#3,E3,F3,F#3,G3,G#3,A4,A#4,B4,C4,C#4,D4,D#4,E4,F4,F#4,G4,G#4,A5,A#5,B5,C5,C#5,D5,D#5,E5,F5,F#5,G5,G#5,A6,A#6,B6,C6,C#6,D6,D#6,E6,F6,F#6,G6,G#6,A7,A#7
3747360462,154.27554,110.88213,102.4133,81.15654,141.76633,127.17814,112.14616,128.04218,95.700386,95.952606,82.839394,91.564354,120.9966,111.92561,93.435646,84.256844,96.737915,82.769768,75.026993,79.112183,82.832542,78.626587,60.452423,70.980225,54.471363,64.090393,58.680515,53.120575,43.111843,45.319565,40.2104,40.115433,38.330517,39.251499,36.684452,35.0639,32.858696,31.6812,29.086039,30.619234,27.773329,27.836145,26.262831,24.118486,25.403683,24.020416,23.202806,23.727642,22.090254,22.723305,24.280354
3747360463,112.67455,159.91379,97.755867,93.279045,124.68247,115.04165,111.99581,122.78824,120.55996,93.130005,76.194557,76.119606,121.18147,106.48021,114.18085,88.71051,97.084442,93.722038,95.385246,82.033623,68.805984,72.39782,61.597672,64.395912,65.098991,58.281284,53.351116,51.463562,48.292538,47.889179,46.875126,37.695686,40.535927,34.792103,35.155907,35.709927,32.624775,29.399555,35.109787,30.149513,30.573885,28.347937,27.574825,28.14852,25.074638,23.630762,23.880405,23.826729,23.96739,23.456861,23.170761
3747360464,100.6694,148.65169,80.366913,121.18855,119.79357,122.90311,92.203491,117.24591,120.70009,103.28265,107.71526,95.865013,93.003532,104.76345,86.403877,84.467003,89.587219,84.782516,81.632156,73.167603,67.426071,92.755554,65.289352,60.912861,60.84026,56.491814,43.263397,52.483612,44.330009,47.236351,40.998337,39.834053,30.562822,34.62656,34.79118,30.006775,28.774025,29.413343,28.757095,27.626804,27.123959,26.513113,23.36994,23.323294,24.41004,22.832129,22.219181,22.901896,22.056824,21.361551,22.035761
3747360465,99.689629,111.76816,121.84855,95.730766,127.97926,140.28743,128.5435,117.42125,123.6272,117.88972,86.662094,94.716019,100.81993,128.96584,91.539413,111.15423,89.408867,98.131729,65.099449,71.908348,72.500305,63.631989,66.295807,62.194881,56.505978,54.61348,50.205551,55.296227,46.96648,47.310402,44.149689,41.692669,38.418839,34.089539,30.490213,34.016426,30.788921,32.249874,28.728821,29.229845,27.978357,30.060001,27.32073,26.699219,25.973993,25.14657,24.919222,22.643625,22.694164,22.217876,24.094074
3747360466,116.37862,104.64088,104.10139,88.429802,87.378799,145.7226,115.53114,108.35394,102.99143,111.81948,109.11359,95.648209,116.7654,105.70395,107.13158,90.919456,97.923485,83.94767,72.737038,75.465172,64.264526,68.442688,69.21106,62.832859,51.012211,54.962566,50.476894,45.634533,42.638561,41.988018,40.295212,38.017429,36.688278,33.465511,28.904589,35.454453,31.23559,30.031904,31.682024,27.669315,27.563019,26.345295,24.379705,26.643597,25.298117,22.851982,23.139038,23.474367,23.654041,22.753664,22.245878
3747360467,109.97597,119.31363,104.70859,110.70712,104.16578,148.90515,124.08722,131.93756,84.024727,113.58298,96.395348,68.676697,105.94425,94.558777,95.652191,104.74288,92.247749,73.940872,72.174492,69.337868,69.505486,72.943764,57.101158,58.930874,58.965195,52.197353,46.596462,49.371082,47.417213,47.492382,44.919697,43.07851,40.197567,38.487354,37.259754,33.965439,32.265045,33.218559,32.836025,28.850704,32.132145,29.121908,32.074207,28.471424,26.678741,25.696993,24.528769,25.539644,24.959686,25.448294,23.805422
3747360468,119.45844,149.38873,90.063332,119.90009,134.53102,166.96176,138.03494,135.7713,105.52061,104.18668,79.72567,84.502838,115.35734,88.409119,87.363007,91.286018,86.932755,116.1674,78.303955,70.315781,60.748474,65.734444,64.959267,55.408535,56.050098,49.50621,54.223499,46.774773,41.811264,45.664604,49.965069,44.926674,39.487488,35.91951,38.017586,36.181808,32.075424,31.780293,29.855597,29.797411,28.501854,27.461855,26.917732,26.8407,26.492317,25.928478,24.04694,24.622904,25.135603,22.430656,22.709038
3747360469,102.6393,114.3767,93.85228,103.20137,132.48688,143.9709,129.64354,109.82742,119.023,123.31455,82.483124,85.398956,116.45043,97.241768,102.37998,90.621201,91.593163,123.28354,83.619919,78.912086,66.753143,59.618484,62.605423,68.797783,61.250435,59.742245,51.08532,46.679684,47.041832,44.871128,44.333164,36.93261,39.723972,36.251888,35.005936,36.15884,28.452456,29.949478,29.956553,31.686529,29.382992,28.668175,25.717939,23.327682,23.278551,22.044115,24.672153,22.359245,22.814451,21.797514,22.57688
3747360470,101.82265,170.6833,72.71051,99.363106,111.93486,158.58496,178.93594,129.39883,111.41255,130.25267,109.27526,94.200188,93.562996,95.719704,105.92928,82.025421,79.10965,80.806328,72.752747,72.025002,68.554871,58.490536,57.172146,64.195229,49.44698,55.709766,53.012363,44.226032,44.984112,41.887833,38.806168,37.884689,33.818233,35.86816,33.244831,34.73653,29.746017,28.163115,28.074287,27.445889,25.772472,22.951931,22.728403,21.499403,23.120892,21.458628,22.573709,21.032465,22.69903,22.226679,20.997473
3747360471,95.082413,135.99001,122.31544,102.98767,139.01266,151.89476,135.369,145.12411,115.69619,99.705986,83.19529,95.916367,90.58033,91.440018,118.40407,83.634521,69.328453,86.424072,73.867744,83.795036,74.23439,67.266685,65.900726,60.782639,50.235279,54.458633,47.151249,45.67215,42.256714,43.993988,41.728336,36.511448,34.408276,33.811287,32.943344,34.441074,30.647985,27.904831,29.639341,24.994331,28.999741,27.141979,25.602695,22.004066,22.840208,23.659477,23.525404,23.073479,23.086081,23.232002,22.156282
3747360472,124.72147,142.42209,76.489738,127.39906,99.521645,155.07884,103.20507,119.26636,130.26369,108.60799,102.99102,83.738304,106.30853,110.66,90.618492,89.499832,90.566032,80.637779,82.387306,69.913887,70.926727,70.317047,64.676216,58.048843,54.531326,54.876411,45.49968,48.196201,45.711601,42.028011,36.604076,36.386948,35.62196,33.488983,35.353798,30.72369,26.738588,28.10499,28.50964,27.461906,26.060268,26.85932,25.30673,23.862038,24.412045,23.716349,22.1703,22.966375,23.56967,21.679005,19.908279
3747360473,93.318672,153.93324,116.22689,148.04036,99.474487,134.05556,129.50081,82.061943,110.8176,137.93828,98.373901,81.932358,117.51749,84.438492,106.62716,79.30629,75.565376,83.47438,69.898064,77.750862,67.094711,65.392876,68.821075,53.134605,56.07188,51.539501,48.401661,40.423725,44.909485,38.667641,37.243698,36.280319,34.202991,34.545937,36.73283,33.916595,26.734312,28.209461,25.120117,25.926252,25.315596,23.620646,22.492542,23.070488,25.156301,23.610415,22.953573,21.94381,22.252268,21.982725,20.762762
3747360474,121.67089,122.02616,149.00406,114.29051,104.33276,114.79619,131.6431,115.86209,105.73853,109.86881,97.001259,106.91703,105.14985,114.55808,122.15064,98.890335,93.999733,114.88286,91.529457,71.207565,68.155495,66.986702,66.183456,64.12661,52.468441,53.870651,46.901657,46.793114,45.830589,42.703457,42.334595,37.576687,40.638515,33.84354,35.288906,31.452024,29.912901,28.726131,28.943243,26.204243,27.763519,27.678558,25.061893,24.143093,26.106945,22.121393,23.527611,23.399069,23.870567,23.12295,22.828377
3747360475,102.01292,116.62948,115.99575,122.63923,116.42007,136.92438,133.71768,111.40142,114.21481,106.07519,93.04776,101.19286,128.07796,101.01772,107.40312,95.191437,97.407639,85.669029,96.192505,67.373199,73.469749,63.643337,65.212624,66.831383,52.232292,58.845505,52.317257,46.361874,42.69986,44.06002,43.236294,39.504807,40.496521,33.840317,33.528072,32.993019,31.687193,28.453409,32.000992,29.368441,27.472422,27.03928,25.415878,24.284199,24.773436,24.096489,22.524778,21.632948,23.109447,23.254921,22.089987
3747360476,72.800552,120.20799,113.75116,126.75563,127.96729,129.06662,139.1552,123.81003,148.72382,120.25973,103.41711,105.82089,116.19505,95.441399,98.763237,87.557152,95.671959,82.892105,87.546005,85.274261,66.555,69.309525,62.207676,53.64061,61.096458,54.874832,50.019833,48.475773,45.600975,38.812859,40.648514,39.161095,40.354961,32.183777,31.18466,31.457558,28.25255,31.19673,29.766453,28.238262,27.76745,25.942665,24.58445,22.147573,25.631458,22.429544,23.337069,21.317291,22.396513,22.61577,22.199219
3747360477,125.98478,117.96128,104.50645,98.264694,109.1961,150.01717,140.47044,123.33054,113.51468,144.77849,83.02253,113.10525,126.47798,109.11015,102.1361,77.971146,76.556152,83.306206,65.788651,84.864639,72.322464,74.738396,67.762672,61.540642,53.055649,66.360771,51.586563,53.137333,48.446472,45.020565,37.401142,41.567516,35.911503,33.721725,35.058331,36.860691,32.620029,29.134787,28.139244,28.039656,23.643082,27.599102,24.333214,25.268383,26.752052,22.496868,23.346756,23.427963,22.658096,23.144955,21.781485
3747360478,141.50461,132.79546,113.22636,120.46923,144.76767,122.22958,149.72289,174.69827,110.73843,162.71628,99.860466,89.325562,119.07877,89.676598,104.45185,98.162849,79.17775,119.44898,91.931503,89.153046,72.679146,70.446869,69.131378,59.895763,54.11665,54.793179,52.921967,54.280273,46.328014,48.59457,42.335957,38.120937,35.838421,34.863052,35.180622,34.54327,29.833494,31.776152,29.61194,29.776419,24.417477,28.933191,26.396845,22.992569,23.3536,21.706808,23.849146,23.445044,22.889034,21.336397,21.323433
3747360479,119.14851,110.66601,123.96593,128.19911,120.11985,147.4668,123.59896,171.3941,149.84193,150.65114,98.916695,75.407539,90.690758,94.132439,93.006531,105.32681,94.059662,114.55995,105.34355,73.740089,80.810257,69.737045,69.952698,66.520584,59.843395,60.478336,55.040268,53.377041,50.551456,46.705399,41.67979,38.813503,37.558323,36.523914,36.977608,34.86813,32.005268,29.942295,31.253347,29.188517,28.708176,29.694981,25.983755,24.344301,23.416241,23.658806,23.772314,23.775204,22.09281,22.666634,20.991993
3747360480,102.53062,98.080803,93.757813,101.87335,160.11076,146.38493,115.74798,149.17175,147.19463,209.45706,119.91123,105.45974,105.98453,115.28279,110.2205,97.595741,96.103622,100.67284,109.7299,82.815498,69.789581,76.545692,69.39994,63.642254,62.609604,52.835442,51.153355,57.992119,49.747265,46.649559,44.507595,42.370975,38.711548,35.99931,31.787558,35.698341,29.718979,31.917318,30.646584,26.554058,25.978817,25.908674,24.098572,22.666658,24.538715,22.460068,23.361456,21.267757,21.947521,21.893169,22.918692
3747360481,115.06208,153.71239,113.30234,144.94896,180.00481,144.92142,132.19743,166.04056,113.87016,128.8136,84.620796,141.60931,114.30852,100.45563,117.88766,83.101906,93.224564,101.83688,95.353065,75.461075,68.752029,65.764648,67.579247,67.563461,60.707157,50.480518,47.84388,55.011852,41.712177,42.163555,43.015827,38.097897,39.483448,33.408642,35.665714,30.887756,33.365337,32.535217,29.501522,25.735992,27.021421,24.86882,25.833929,24.317694,24.358519,23.311581,24.787361,22.941557,23.752827,21.805222,21.841946
3747360482,95.538925,134.87871,93.379684,181.50993,131.78622,148.28618,147.72148,158.09671,122.76492,178.10602,83.061996,127.7677,129.68826,129.99115,129.50972,101.07221,90.14814,92.710678,100.2076,82.218521,74.951935,79.376503,68.716316,63.648918,61.797466,51.739079,50.054668,49.17218,45.266277,45.628571,44.757893,41.026817,37.052372,34.37508,36.281662,31.46995,31.726118,30.967051,32.519119,26.328991,25.144022,24.788643,24.568439,24.440483,25.342304,22.690491,23.89406,22.369938,26.050896,24.58399,23.879648
3747360483,93.03537,155.94958,109.18732,136.70935,139.54166,162.47794,126.58458,184.38036,100.8174,148.44762,93.019653,135.59392,144.38329,128.75444,113.93948,104.12392,111.39911,115.65862,92.716537,75.74247,70.001869,74.189751,69.071953,59.204586,66.383347,58.87743,54.525398,59.133911,45.311474,46.644966,46.113884,40.377983,40.846733,36.798767,34.86631,32.777317,34.840137,27.887722,28.565594,29.777632,26.555677,26.382534,26.101353,26.449862,25.651983,23.695047,24.963587,23.966215,26.43873,22.24646,22.29665
3747360484,138.07278,121.01681,107.71049,113.86313,191.65572,146.85347,119.311,144.37071,123.8893,139.08688,112.6404,128.71219,130.07417,94.21344,129.13614,106.99403,87.956207,114.40674,88.372078,76.262032,76.676796,67.809608,77.658295,57.08112,66.643059,61.782799,56.457912,55.095512,49.164799,46.551247,40.370888,41.163742,37.319458,35.813965,38.368862,33.435871,30.60586,28.783476,29.936901,27.877384,27.762297,29.048151,25.730873,26.604097,25.826551,24.281145,24.361288,24.205759,24.041597,23.738302,21.511328
3747360485,106.56221,141.29935,92.536446,119.32667,169.21631,143.89836,131.03688,168.71413,102.53841,130.16287,110.63279,95.418221,135.40242,104.69255,96.2351,87.593842,101.06965,130.06758,87.870781,82.328758,74.768265,75.522942,68.354828,63.355598,64.193459,44.985161,57.990257,53.378292,42.271496,44.918274,46.035484,36.336842,36.591179,34.598499,33.144905,29.350008,31.987984,31.62726,29.567135,32.043564,28.07852,26.072765,26.960291,24.295948,23.758923,22.758808,23.493502,21.554535,22.04446,22.189407,22.801893
3747360486,105.28149,186.34862,116.00639,122.30427,126.4163,147.71054,119.17569,138.31161,138.91061,131.86894,101.47593,113.91924,113.77525,106.74524,99.20327,84.995415,103.27153,117.41588,114.04187,73.549004,66.707275,68.226074,69.341881,62.565975,46.076424,58.56876,62.171211,48.269478,43.812046,47.648403,47.980404,38.311058,38.93277,39.889851,37.730247,32.871803,33.635048,34.472855,31.240936,30.105494,27.004894,24.159985,24.648325,25.023808,23.715895,23.035469,23.142794,22.662947,21.527342,24.304638,22.369713
3747360487,137.32454,111.77387,128.06161,88.755356,146.67061,154.06339,100.82115,117.96275,144.48535,123.60328,106.55869,132.5209,113.01614,102.68143,111.39887,97.86631,97.781273,128.89244,119.41769,79.591446,81.272087,78.563927,67.051041,69.085464,63.760132,60.328987,53.180584,49.854382,49.713223,45.776169,48.754047,39.954502,39.326748,40.074833,38.616806,33.781963,32.160412,30.799465,30.80138,29.41482,27.037905,28.044388,25.50754,26.09959,25.785549,22.751804,23.790529,23.884983,23.203657,23.160965,23.177376
3747360488,124.97914,147.37123,119.22707,129.88568,153.56317,153.87697,110.50779,154.83533,78.709953,105.05198,98.361206,86.513893,124.87893,95.538109,112.84242,100.41382,113.78854,84.421478,119.00502,83.993996,72.377983,72.449608,66.015823,61.167526,56.655571,59.090843,51.833229,49.544811,46.797737,40.950569,42.96772,39.525726,36.731445,37.515797,35.879593,33.559174,31.351582,29.516846,29.669806,27.695818,27.663309,26.869473,25.532303,23.785912,24.199184,22.284058,25.796862,22.964417,22.762695,23.09882,20.586048
3747360489,106.99654,119.89034,128.12827,104.86866,139.55084,145.64473,105.11675,156.51874,126.89679,138.17068,117.13146,91.69236,148.9762,81.65242,89.052605,93.62709,102.51482,102.73351,94.492989,73.740402,78.119202,73.17514,73.425079,60.02034,51.200802,55.912411,53.305901,44.71883,48.387192,43.216434,45.213428,38.714275,39.449894,34.689873,34.602825,33.053875,30.993183,28.692112,31.582243,26.545534,25.410225,25.394543,25.96244,23.272539,24.271959,24.719957,22.978241,24.909595,24.405104,22.472469,23.590031
3747360490,135.47867,168.70929,92.207756,132.7426,137.95021,128.12892,96.057709,102.878,143.50584,129.65367,100.46794,109.33215,111.94515,111.53327,81.510551,90.082466,90.117317,101.33469,87.265388,84.114273,74.952621,63.840847,66.890282,65.278313,69.389328,56.420033,57.70879,49.12804,44.120502,44.384789,38.65461,40.27739,36.791527,38.77729,36.752239,32.223095,33.181122,29.838287,29.33724,26.301125,26.763292,26.148182,26.115183,23.054392,24.517174,23.946747,25.236361,22.785828,22.109804,20.930029,22.769049
3747360491,125.80125,168.38205,91.065102,87.775047,93.93219,130.50154,124.27417,128.70345,124.70961,131.11656,102.17728,97.839874,107.76788,92.332085,95.607468,86.581009,99.615669,82.456154,76.948975,75.100365,68.392754,67.231949,78.599678,62.889984,57.520081,52.55283,49.583679,51.038425,37.97546,42.211639,45.317577,38.333687,33.875416,30.469759,34.584759,30.214386,29.943554,28.745325,29.12085,28.850523,27.140343,27.84976,26.17276,22.210583,23.153458,23.460409,21.3703,22.319038,24.089323,24.119591,22.188963
3747360492,106.12822,131.59937,150.30043,93.82209,122.94389,146.34041,112.2327,135.50002,103.2978,121.44128,100.05978,86.420547,89.896332,104.85643,98.598686,96.573006,78.930428,113.89393,101.38616,77.112976,73.700691,68.075706,72.023682,54.95657,61.513012,58.519775,45.924328,52.356468,51.519699,39.708324,41.262848,37.198612,36.537193,34.530102,34.060143,30.995558,31.344519,28.753078,25.949831,26.914759,24.58087,24.644238,24.920799,26.01482,24.18424,24.732222,23.705622,23.349752,23.312626,22.924618,23.570763
3747360493,92.769531,125.16484,119.67822,129.97652,163.18596,121.08097,152.03963,112.22717,108.84524,127.59154,99.50499,84.463997,96.271446,78.459351,111.50936,125.13036,91.800903,110.01976,98.870842,71.017082,71.410728,74.841721,67.995422,59.250481,53.222683,49.396515,52.660431,50.394196,39.807835,39.100891,39.91021,32.071808,37.286907,34.639565,31.038418,33.638988,28.474806,27.632334,25.745096,25.968742,25.405542,26.374748,24.293526,22.937088,24.356548,24.264557,23.040966,23.854733,23.41913,24.026314,25.056166
3747360494,119.96465,132.84453,107.89685,121.15027,127.14639,118.58548,139.09485,174.2816,107.37692,150.77414,102.93865,90.558746,99.585548,80.390152,112.15395,82.614067,79.381546,90.500755,76.733185,83.582458,67.700928,73.082825,66.95726,60.092285,51.153534,51.492531,47.248444,45.312103,49.949795,43.099842,39.029438,40.681931,35.650135,34.765827,32.57069,28.894716,27.824163,29.614212,29.547651,27.825394,26.532089,26.299934,25.121855,24.041018,25.743612,24.235964,24.168642,23.600586,22.412714,21.988434,23.544523
3747360495,136.19229,114.92021,119.68946,99.906876,138.32272,110.50634,114.5898,139.80087,115.46046,157.48453,96.757942,94.386719,106.33302,97.883636,111.07864,86.064194,83.148087,106.83744,96.750832,66.647346,72.053207,82.465225,66.194496,59.158443,55.486893,46.268372,48.156048,52.364136,47.108124,42.840168,38.43412,40.617416,33.222786,33.229134,32.381382,30.241745,29.764095,27.790253,28.270645,25.724117,26.350243,24.495543,23.689001,24.567616,23.972122,22.822828,22.437342,20.730949,23.070921,21.845436,23.043882
3747360496,154.97495,147.77979,109.35455,109.69252,134.70728,119.96748,143.66257,166.91989,106.69351,149.71158,115.12444,100.29997,110.84861,100.47519,106.19502,81.127487,84.184349,126.03923,81.834724,67.375221,65.480011,70.715431,55.502491,57.834023,55.003185,62.612469,46.814926,49.564667,45.215214,40.44899,37.949284,38.005623,36.354858,38.550468,31.69145,32.369263,33.057911,29.406195,29.012531,28.195881,26.507189,27.726406,23.895723,23.342304,23.670084,23.350254,23.304775,23.171947,23.636738,21.37505,21.720766
3747360497,105.24677,127.02524,94.70372,142.35527,141.6218,135.92976,145.68274,113.42427,131.22597,133.10829,102.99204,98.477066,131.44489,83.494835,88.40242,90.841728,85.488075,128.48425,91.618324,70.485367,64.533676,72.653755,66.186516,58.871841,55.447681,51.853882,53.342342,45.397942,50.654392,44.691601,42.946579,42.645172,34.909351,35.693584,33.422638,32.655472,28.724773,31.096085,28.080978,24.903648,25.701834,25.896179,25.071909,22.768557,24.940964,22.980742,24.805216,24.355349,23.78161,23.896233,22.972971
3747360498,139.2674,135.25912,115.0218,133.28336,125.30835,141.32442,143.00717,143.79837,118.31785,166.09262,106.52988,124.98185,131.58142,86.143082,96.301498,93.752647,90.860603,93.641853,80.013123,68.134117,75.56707,62.431503,59.260471,58.300278,51.883518,58.073601,51.886642,43.655613,42.564407,43.247139,41.305283,36.587849,34.077801,37.444012,33.325462,29.566656,28.053936,29.401764,28.885994,26.215414,25.890078,26.250065,24.167391,25.754999,25.065424,22.248018,21.474148,22.555418,21.886408,20.751335,21.384571
3747360499,122.67326,109.4321,101.16596,141.94667,175.3094,142.44719,160.69016,145.20061,124.65234,148.97482,122.15393,109.864,163.8756,122.02701,105.31551,77.574287,97.704681,91.242943,85.802559,77.802818,75.159561,69.569885,65.739449,60.507549,50.573711,54.625759,49.817005,49.048298,48.480297,41.726913,42.134567,38.925365,34.923679,35.007355,35.618477,33.108696,31.255527,27.554411,28.280592,26.646856,27.225861,24.991858,25.41869,25.664867,23.586769,22.195999,23.328737,22.659435,21.760546,23.474417,21.450253
3747360500,118.42972,133.36514,101.68952,124.55443,156.74225,145.7207,156.75003,165.69771,99.693764,192.89243,100.90567,124.44128,157.27612,105.45717,133.48022,93.281982,98.695656,79.967453,77.450264,68.347458,61.209564,73.655853,67.477348,62.580357,47.868504,48.822495,58.107124,47.237324,43.865879,42.218605,37.95945,37.95118,36.859154,36.614178,33.061508,29.453848,29.728977,27.945993,27.214819,26.938251,25.015312,26.151556,24.638077,23.011007,24.974773,21.496511,21.717268,23.360136,23.435518,23.192141,22.590689
3747360501,117.44189,126.78403,123.60428,149.89401,118.14098,146.98875,155.14517,153.78738,111.93806,160.76904,98.534111,120.16251,150.61292,123.62428,131.58978,117.08316,85.347252,103.98333,81.929161,78.714554,72.430351,67.142303,62.693142,50.118195,55.350006,52.488071,57.424553,49.989239,46.048401,41.617073,40.037872,37.623638,35.141541,30.29143,33.500191,31.836706,30.270983,28.07415,25.695721,30.085304,25.750275,26.967455,25.228209,23.048868,24.147604,23.652462,23.018816,21.87027,23.317097,21.96817,23.210014
3747360502,99.208199,157.42284,89.670929,141.57414,176.9413,126.2914,150.79016,164.43839,145.08577,171.32768,106.26617,108.93189,141.67059,139.15709,120.14026,83.135109,85.626923,106.56586,82.246719,74.652237,73.450111,74.691063,61.422081,63.987598,57.264393,59.042088,53.655907,52.3913,38.42123,40.683109,42.994022,39.059418,37.490437,36.144352,35.703465,31.56662,31.16095,29.783726,29.500126,28.544319,26.17485,28.057772,23.88393,24.680792,24.805687,22.614574,23.468039,23.297678,22.68078,21.478624,24.326807
3747360503,104.39997,145.25966,90.839554,122.0194,118.16388,156.43259,116.83068,165.12422,131.56287,129.06874,120.3308,122.7365,153.44176,105.57336,138.69753,74.054405,102.75698,127.98477,82.291985,69.915558,73.576653,73.896095,66.041618,57.747425,51.941891,58.390858,49.731167,43.717754,44.852009,39.484783,38.888523,41.52787,34.954044,33.381798,32.693012,31.069712,32.470844,32.391296,28.729342,29.664328,26.753683,24.607605,24.258038,24.756611,23.914656,23.307314,22.91818,21.180986,22.639309,22.088017,21.672522
3747360504,109.82133,134.21036,112.43184,129.59598,161.66542,124.47861,105.91857,101.2831,135.91164,168.42885,99.985619,131.33466,170.67471,111.05995,143.30832,79.476845,103.09599,102.53603,73.406525,71.948799,67.597878,64.350449,59.862339,56.146767,52.64661,57.018379,45.934513,43.466637,48.176037,44.968674,42.951122,34.839401,37.40538,31.750742,30.830641,32.603477,30.727158,28.276735,26.832289,27.670595,27.187176,26.205992,25.955189,23.601858,25.423748,23.089302,23.516922,23.401814,22.490833,21.10272,22.322994
3747360505,144.07428,128.42036,101.15525,148.76779,149.86757,145.38165,120.47988,106.11425,161.56627,135.63338,93.738091,104.51779,125.59586,110.14813,115.65808,91.809685,93.250214,100.19598,82.672523,70.744934,77.967094,68.706909,59.802971,61.036655,57.936214,49.648205,51.128315,47.05138,43.908131,40.701248,41.940678,39.398659,33.74559,31.790739,31.526461,30.112402,29.05279,29.717543,27.635246,27.34445,26.63154,26.212828,24.472448,23.185616,25.048252,23.058067,23.44058,23.323725,23.20549,22.632313,22.335369
3747360506,86.451859,160.35695,119.50352,103.69225,115.59547,147.77132,139.50552,112.04617,139.46056,111.46288,80.635674,89.244675,117.0568,118.87261,108.26995,86.943092,105.83717,94.410912,79.13765,69.798027,77.343582,62.135284,61.066971,50.890083,51.368774,58.352303,52.313999,45.698887,39.976795,36.188404,37.086803,33.596828,33.773102,34.473579,31.050701,33.514484,30.42902,29.109873,30.659285,27.300606,25.654707,24.503063,24.72122,24.711706,23.313368,23.133385,23.080513,23.520475,22.74967,23.35483,20.262169
3747360507,115.05193,141.3378,110.52047,170.48683,112.06094,114.94666,135.73521,120.0393,101.16534,114.10423,109.66032,91.147003,75.342827,93.567665,97.503944,90.676888,102.13218,93.738525,87.770302,63.500145,76.073944,58.221325,63.572144,52.321289,45.188164,52.02956,50.092968,42.307201,40.616188,41.821609,38.547722,33.376186,35.870735,31.985367,31.868607,27.534845,30.747576,27.976824,27.485851,26.140137,24.826616,21.566675,22.836914,22.653412,24.652241,22.427986,22.235374,19.832552,23.371168,22.791571,22.728767
3747360508,128.4904,143.36435,92.635422,126.91888,156.54135,128.50386,120.56265,133.91878,124.66518,111.9066,105.12896,85.980614,114.45446,117.53252,117.57274,100.21814,117.60001,108.39143,78.088478,82.050026,76.225723,63.983368,61.769348,55.889385,49.068733,62.055687,52.25901,47.521126,40.979515,41.256134,42.151764,34.960732,37.78315,38.966915,35.866638,34.061909,30.320408,27.597923,31.060375,29.065125,24.622055,27.49132,24.961828,25.070276,25.263556,23.667809,24.996035,21.630707,21.997049,21.889725,23.665136
3747360509,103.9818,126.60814,120.59705,144.25725,96.91687,125.432,119.54321,108.41707,105.61382,103.8634,90.461349,98.457413,114.84914,99.848366,109.4995,99.260529,104.19126,120.68561,83.697731,66.502037,68.373878,73.157265,65.84507,53.223629,58.799564,60.717064,52.768436,46.239162,47.558498,44.804932,39.52631,37.737064,37.806969,38.37796,36.922653,32.863945,27.589331,31.560478,29.249065,26.600275,28.990473,23.515038,25.415363,25.067476,23.890074,24.176462,23.919313,23.224541,22.322882,20.27853,22.803707
3747360510,143.7404,142.85248,154.63351,115.88338,114.17129,91.58577,100.34401,130.87137,124.46884,99.785904,101.80564,106.62135,142.45934,85.288429,118.09159,104.07642,91.831528,101.65057,72.369011,75.88028,63.949955,70.140701,60.231274,56.963058,61.266327,58.067726,50.917946,47.07336,44.774544,42.067307,42.141735,38.234097,37.138565,41.519688,34.364285,32.829945,30.171856,30.916609,30.558737,27.567379,25.937658,25.44249,24.61237,24.352163,25.3246,24.610111,23.957949,23.560814,22.641216,23.428495,22.028652
3747360511,137.16771,140.51656,136.38837,127.87809,98.162682,129.98557,87.614189,115.51972,81.005463,100.28722,86.327988,100.29911,112.61538,109.23949,88.806877,99.299561,92.45842,96.603477,68.605423,72.385315,67.454376,66.945816,73.213211,58.494194,57.213966,60.302322,54.77903,48.496342,46.027004,41.850655,42.66251,38.242435,36.97237,38.440765,33.345238,34.588947,31.257935,31.598129,26.629629,26.955229,28.527775,26.468224,25.123755,24.40938,25.944603,23.785713,23.641016,22.788357,22.299534,24.320667,23.118176
3747360512,135.19762,155.12492,103.9236,141.48146,123.2404,125.68529,151.46701,123.9947,96.457558,117.4993,103.02058,78.276169,79.772034,101.88435,106.26311,94.006287,92.517433,104.84149,63.730473,82.343872,74.266304,68.767982,59.503796,66.276222,51.680695,57.161171,51.137711,55.048565,51.195801,43.856548,47.311935,42.81596,40.563004,43.841579,39.022095,34.809261,31.773041,31.398664,32.270039,29.705778,29.115475,26.917135,27.583752,26.233545,25.299595,26.318604,26.534067,21.507057,23.089199,23.840979,22.600368
3747360513,145.51967,149.9781,102.86208,107.73337,121.67313,137.16264,120.67148,101.24091,107.04336,97.924347,106.61256,106.19194,98.609138,90.819046,107.23719,81.189621,105.23065,85.989899,87.197113,75.056961,71.03653,73.768456,57.895939,58.470978,57.172272,52.533966,54.804935,48.553566,54.146751,45.799278,47.063591,38.001068,37.845055,38.491875,37.023254,32.369007,35.764801,33.436794,31.10351,28.232704,28.022516,27.38995,28.096537,23.174755,25.216539,23.83684,25.132912,24.023077,22.976871,21.322369,23.866589
3747360514,110.0098,105.42604,122.70083,110.54528,117.06664,115.40276,126.38677,170.05229,101.53079,109.99939,101.35882,130.03729,127.02154,107.58423,119.78974,97.433838,93.554604,102.77282,75.070595,73.643616,69.903038,87.31559,82.370964,66.930222,61.234802,64.990875,57.685249,58.234196,52.348625,48.292717,52.943027,43.598354,40.471699,41.145611,40.170238,39.08083,35.500813,33.738327,33.315861,30.971859,28.85183,29.621983,29.253286,25.643469,28.936558,24.38344,24.443756,24.713879,23.542704,24.536104,24.598431
